出現形	正解	予測
陳旧性多発アテローム血栓性脳梗塞	陳旧性アテローム血栓性脳梗塞	先天性限局白皮症
誤嚥徴候	異物誤嚥	第ＶＩＩ因子欠乏症
右前腕皮疹	発疹	腱性マレット指
多発肺腫瘤	肺腫瘤	１型糖尿病性骨症
後腹膜浸潤	後腹膜悪性腫瘍	大腿骨遠位骨端線離開
網状紫斑	紫斑病	レッシュ・ナイハン症候群
胚細胞腫瘍	腫瘍	全身性多汗症
ゲノタイプ１ｂ型Ｃ型肝硬変	Ｃ型肝硬変	舌裂
類円形腫大	リンパ節腫大	中指基節骨開放骨折
中枢性気管支拡張像	気管支拡張症	足立方骨剥離骨折
小股歩行	歩行異常	サイトメガロウイルス脳炎
脳血管傷害	脳血管障害	高位鉗子分娩
糖尿病末梢神経障害	糖尿病性単ニューロパチー	Ｘ連鎖リンパ増殖症候群
ルンバール後頭痛	腰椎穿刺後頭痛	母指母斑細胞母斑
急性重症Ｂ型肝炎	Ｂ型肝炎	心膜石灰化
下垂時疼痛	疼痛	びまん性汎細気管支炎
頚部蜂窩織炎	頚部蜂巣炎	原発性希発月経
腹満不変	腹部膨満	消化管出血
一過性心筋虚血	心筋虚血	ビタミンＡ欠乏性結膜乾燥症
日勤帯発熱	発熱	パラタルバー破損
結核性喉頭狭窄	喉頭狭窄症	鎖骨下動脈閉塞症
両側鼻内ポリープ	鼻茸	発達性計算障害
手掌潮紅	紅潮	耳介部腫瘍
低血糖歴何年	低血糖	眼瞼脂肪腫
離床時眩暈	めまい	ＨＴＬＶ−１感染症
高齢者Ｃ型慢性肝炎	Ｃ型慢性肝炎	一酸化炭素中毒による遅発性脳症
ＳＬＥ発症	全身性エリテマトーデス	手骨開放骨折
軽度咽頭違和感	咽頭異常感症	新生児心不全
体熱感	不明熱	真菌感染母体より出生した児
悪性腫瘍評価	悪性腫瘍	大腿骨骨肉腫
発赤領域	発赤	胎向異常新生児
閉塞性大腸癌	大腸癌	ブリッジ不適合
子宮頚部ポリープ	子宮頚管ポリープ	悪性高血圧症
両側大腰筋血腫	血腫	肥厚性皮膚骨膜症
ＰＳＬＮ転移	大動脈周囲リンパ節転移	手骨開放骨折
咽頭部疼痛	咽頭痛	真菌症性筋炎
肺腫瘍塞栓症	肺腫瘍	総指伸筋腱脱臼
羊水過多	羊水過多症	先天性前頭変形
筋肉痛症状	筋肉痛	退行期うつ病
心外膜石灰化	心膜石灰化	側頚瘻
右下肢急性動脈閉塞症	下肢急性動脈閉塞症	カシン・ベック病
４型進行胃癌	胃進行癌	点状角化症
圧迫性脊髄症	脊髄症	姿勢性脊柱側弯症
出血源不明	出血	術後甲状腺機能低下症
貧血性網膜症	貧血網膜症	カリウム代謝異常
椎間板突出	椎間板症	肝性昏睡
カルチノイド腫瘍	カルチノイド	頬粘膜上皮内癌
心臓内腫瘤	腫瘤	冠動脈バイパス術後
日中気分不快	悪心	結核性中耳炎
多発性嚢胞肝	多発性肝のう胞	恥骨骨炎
仙骨奇形	仙骨部奇形	舌下神経障害
けいれん再発	痙攣	涙点欠損症
遊走性静脈炎	遊走性血栓性静脈炎	手指捻挫
左胸膜炎	胸膜炎	移植性虹彩のう胞
直腸癌術後異時性肝転移	転移性肝癌	示指悪性黒色腫
手指痺れ	しびれ感	冠攣縮性狭心症
左卵管水腫	卵管留水症	仙骨尾骨異常
歩行時呼吸困難	労作時呼吸困難	硬化性卵巣
ガーゼ出血	出血	胃アミロイドーシス
老人性紅皮症	紅皮症	股関節脱臼後遺症
右被殻脳梗塞	被殻出血	喉頭蓋裂
自律神経ニューロパチー	自律神経性ニューロパチー	角化棘細胞腫
子宮頚部嚢胞	子宮頚部腫瘍	大腿骨骨幹部骨腫瘍
右原発閉塞隅角緑内障	原発閉塞隅角緑内障	中毒性単結節性甲状腺腫
腺腫内癌	癌	足根骨開放骨折
両下肢浮腫軽度	下肢浮腫	易怒性
右化膿性肩関節炎	化膿性関節炎・肩関節	医薬品中毒後遺症
膣転移	腟癌	大腿骨遠位骨端線離開
体力低下著明	体力低下	発音補助装置不適合
左小脳陳旧性梗塞	陳旧性脳梗塞	急性鼓膜炎
淡黄色粘稠痰	喀痰	後天性腎のう胞
外傷所見	外傷	心筋変性症
発赤局面	発赤	胎向異常新生児
膀胱癌既往	膀胱癌	手舟状骨不顕性骨折
左末梢性肺動脈狭窄	肺動脈狭窄症	顔面有棘細胞癌
骨代謝異常	代謝障害	空腸狭窄
心陰影拡大	胸部異常陰影	興奮型痴愚
腎動脈下腹部大動脈瘤	腹部大動脈瘤	発作性心房細動
腸管壁内気腫	皮下気腫	再発翼状片
慢性活動性ＥＢＶ感染症	ＥＢウイルス感染症	調節性眼精疲労
足関節圧痛	関節痛	アダイア・ダイトン症候群
夕方発熱	発熱	腸管運動障害
顔面紅班	紅斑症	結腸間葉系腫瘍
排便痛	排便障害	インフルエンザ性喉頭炎
左水腎	水腎症	小結節性肝硬変
代謝異常	代謝障害	慢性顎骨炎
両下肢リンハ゜浮腫	下肢リンパ浮腫	涙小管のう胞
左頸部ＬＮ腫脹	肘リンパ節腫脹	手関節掌側ガングリオン
肺門部リンパ節腫脹	リンパ節腫大	高血圧性脳症
呼吸困難感軽度	呼吸麻痺	硬化性卵巣
左膝窩動脈血栓症	動脈血栓症	自己免疫性溶血性貧血
左股関節脱臼	股関節脱臼	軽度知的障害・要治療の行動機能障害あり
ルーフ゜ス腎炎	ループス腎炎	活動過剰
鼠径部腫脹	鼡径部腫脹	予防接種後感染症
内鼠径ヘルニア	内鼡径ヘルニア	肺出血
左頬部血管腫	頬部血管腫	アルコール性遅発性パーソナリティ障害
開口制限	開口不全	乳糖不耐症
変形性関節炎	変形性関節症	汎発性ヘルペス
初回歩行時ふらつき	よろめき歩行	慢性片頭痛
洞性頻脈	洞頻脈	うつ病
腹膜播種巣	腹膜播種	房室接合部期外収縮
アレルギ—性結膜炎	アレルギー性結膜炎	緩徐進行１型糖尿病・神経学的合併症あり
鼠径部血腫	血腫	正中神経麻痺
暗赤色嘔吐	嘔吐症	つる状血管腫
直腸癌ＯＰ	直腸癌	アデノイド扁桃炎
左増殖性糖尿病網膜症	糖尿病網膜症	妊娠性葉酸欠乏性貧血
レム睡眠行動異常	異常行動	胸部下部食道癌
左大腿有棘細胞癌	大腿有棘細胞癌	完全脱毛症
声帯癌	声門癌	卵形マラリア
左大腿部疼痛	大腿痛	肩部筋痛
右顎関節症	顎関節症	純型肺動脈閉鎖
骨頭壊死	骨壊死	環指腱鞘巨細胞腫
中枢神経浸潤	中枢神経系損傷	慢性腎臓病ステージＧ１
直腸皮下瘻孔	難治性瘻孔	硬膜下肉芽腫
胆嚢腫大	胆のう肥大	手外傷後変形治癒
Ｈｅｅｒｆｏｒｄｔ症候群	ぶどう膜耳下腺熱	糖尿病性アシドーシス
前立腺癌既往	前立腺癌	陳旧性肺結核
ダグラス窩腹水	腹水症	絞扼性ニューロパチー
失見当障害	見当識障害	混合性嗅覚障害
ツツガムシ感染症	つつが虫病	母指球筋萎縮
特発性血小板減少症紫斑病	特発性血小板減少性紫斑病	顔面膿瘍
前立腺浮腫	浮腫	示指側副靱帯断裂
胞性腫瘤	腫瘤	大腿部外傷性骨化性筋炎
右鼠径リンパ節腫脹	鼡径部リンパ節腫脹	卵巣茎捻転
ＡＡＡ破裂	腹部大動脈瘤	下腿皮膚癌
夜間覚醒	不眠症	外反中足
初発癌	癌	末梢神経炎
右迷走神経鞘腫	神経鞘腫	高水圧の作用
痙攣様	痙攣	側頭葉症候群
機会誤嚥	嚥下障害	第ＶＩＩ因子欠乏症
大腿静脈血栓	静脈血栓症	自己免疫性溶血性貧血
股関節部骨折	股関節骨折	器質性双極性障害
吸収不全症侯群	吸収不良症候群	小脳性歩行失調
新生血管緑内障	緑内障	Ｓ状結腸型ヒルシュスプルング病
甲状腺低下症	甲状腺機能低下症	帯状疱疹後膝神経節炎
アメーバ肝膿瘍	肝アメーバ症	喉頭麻痺
先天性真珠腫	真珠腫	脈絡膜良性腫瘍
頭部皮膚欠損	頭部皮膚欠損創	網膜色素沈着
右肺門部浸潤影	胸部異常陰影	前大脳動脈解離
食道悪性腫瘍	食道癌	腸瘻
傍大動脈リンパ節転移	大動脈周囲リンパ節転移	斑状皮疹
ビタミンＤ欠乏	ビタミンＤ欠乏症	Ｐ４５０オキシドレダクターゼ欠損症
レントゲン異常	胸部異常陰影	伝染性下痢症
器質的心疾患	心疾患	喉頭腫瘍
温痛覚	温痛覚過敏	気管支リンパ節転移
両側内反足	内反足	ＢＢ型ハンセン病
低酸素症状	低酸素性脳症	ネラトン症候群
粘稠痰少量	喀痰	空隙歯列弓
ダンベル型腫瘍	腫瘍	統合失調症型障害
催不整脈作用	不整脈	少関節型若年性関節炎・手関節
左腋窩汗腺癌	汗腺癌	胃胚細胞腫瘍
感染性仮性嚢胞	仮性膵のう胞	多中心性細網組織球症
乳房熱感	ほてり	非還納性腹壁瘢痕ヘルニア
大腸穿孔	腸穿孔	ビタミンＡ欠乏性角膜軟化症
腎瘢痕	瘢痕	結膜結核
孤立性左室緻密化障害	孤立性心筋緻密化障害	口唇外傷
進行性顔面片側萎縮症	顔面痙攣症	第１手根中手関節脱臼骨折・手根骨
左手関節痛	手関節痛	陳旧性骨折
右鼠径部腫脹	鼡径部腫脹	手関節掌側ガングリオン
びりびりしたしびれ	しびれ感	中脳水道先天異常
発赤軽減	発赤	胎向異常新生児
悪寒等	悪寒	高口蓋
非逆流性食道炎	食道炎	糖尿病性腎硬化症
甲状腺萎縮	後天性甲状腺萎縮	機能性嘔吐
呼吸苦自覚症状	呼吸困難	下肢脱力感
多発単神経障害	多発性単ニューロパチー	情動精神病
中毒性	中毒	多発性パラミオクローヌス
右肺上葉結節影	胸部異常陰影	前大脳動脈解離
骨膜肥厚	肥厚性皮膚骨膜症	アルコール性ペラグラ
リステリア感染症	リステリア症	スプルー
アルコール性脂肪性肝炎	アルコール性脂肪肝	鼻背部湿疹
脳室穿破	脳出血	乳び尿
鼠径部リンパ節腫大	鼡径部リンパ節腫脹	リンパ球性下垂体炎
吐気治	嘔気	化膿性口腔粘膜肉芽腫
右鼡径部リンパ節腫脹	鼡径部リンパ節腫脹	脳虚血症
多発肺塞栓	肺塞栓症	総指伸筋腱脱臼
右腋窩リンパ節転位	腋窩リンパ節転移	網膜色素上皮症
重度右片麻痺	片麻痺	開放性外傷性気胸
両側乳房腫瘤	乳房腫瘤	網膜異物
原発不明癌頸部リンパ節転移	頚部リンパ節転移	肺毛細血管腫症
後腹膜脂胞肉腫	後腹膜脂肪肉腫	尿管弁
胆管閉塞機転	胆管閉塞症	感染性喉頭気管炎
右下葉原発扁平上皮癌	下葉肺扁平上皮癌	急性冠症候群
腰椎圧迫骨折既往	腰椎圧迫骨折	先天性外陰奇形
便秘悪化	便秘症	二次性骨粗鬆症・病的骨折あり
潜血３	顕微鏡的血尿	オクルーザルスプリント破損
アレルギー性血管浮腫	浮腫	クッシング病
肺動脈分岐部狭窄	肺動脈分岐部狭窄症	板状硬結
顕微的血尿	血尿	甲状腺欠損
右鼡径リンパ節腫脹	鼡径部リンパ節腫脹	脳虚血症
左足多趾症	多趾症	脂肪肉腫
日中痛み	疼痛	肩甲部熱傷
不安感	不安障害	口腔ヘルペス
眼球運動痛	疼痛	肛門管炎
腰椎変性側弯症	腰椎側弯症	強膜異物
右腎低形成	低形成腎	人工妊娠中絶の不成功
Ｙｅｒｓｉｎｉａ　ｅｎｔｅｒｏｃｏｌｉｔｉｃａ感染症	エルシニア菌食中毒	根面板破損
膿胸合併肺放線菌症	肺放線菌症	舌低形成
チクチク痛む	チクチク感	複雑性合指症
左水尿管症	水尿管症	腹部単純性血管腫
多発肺内転移	転移性肺癌	胸部単純性血管腫
左下葉肺癌断端再発	下葉肺癌	特発性神経痛
右大腿部発赤	下腿発赤	左上大静脈遺残
右顔面打撲	顔面打撲傷	前腕骨折後変形骨癒合
糖尿病性自律神経障害	糖尿病性自律神経ニューロパチー	Ｘ連鎖リンパ増殖症候群
分破水	破水	ＷＰＷ症候群
重症マイコプラズマ肺炎	マイコプラズマ肺炎	多動性障害
卵巣嚢腫破裂	卵巣のう腫破裂	不応性貧血
抗原血症	サイトメガロウイルス感染症	肛囲腫瘍
褥瘡発症	褥瘡	新生児臍帯結節
甲状軟骨浸潤	甲状軟骨の悪性腫瘍	大腿隆起性皮膚線維肉腫
潜在性副腎皮質機能低下症	副腎皮質機能低下症	多発性リウマチ性関節炎
眼球陷凹	眼球陥没	植込型除細動器不全
両足趾潰瘍	趾皮膚潰瘍	腟上皮異形成
過換気症状	過換気症	口腔褥瘡性潰瘍
左鎖骨下リンパ節転移	リンパ節転移	結節性壊死性皮膚炎
上右卵管留血腫	卵管留血腫	回盲部癌
濾胞性リンパ腫再発	濾胞性リンパ腫	家族性部分性脂肪萎縮症
両眼糖尿病性網膜症	糖尿病網膜症	手指腱鞘炎
左外傷性大腿骨頭壊死	外傷性大腿骨頭壊死	腸チフス
肝臓病変	肝疾患	角膜擦過傷
右第１趾潰瘍	趾皮膚潰瘍	Ｂ群連鎖球菌肺炎
腋窩痛	腋窩部痛	椎間板変性症
踵部発赤	発赤	左上大静脈遺残
両側ぶどう膜炎	ぶどう膜炎	癒着胎盤・出血を伴わない
右アスペルギルス肺炎	肺アスペルギルス症	網膜良性腫瘍
痔疾患	痔核	頚髄神経根引き抜き損傷
無疱疹帯状疱疹	帯状疱疹	前頭頂骨進入
吐き気軽度	嘔気	つる状血管腫
非結核性抗酸菌性人工関節感染症	非結核性抗酸菌症	新生児吐血
両下肢不随意運動	不随意運動症	踵部悪性黒色腫
前胸痛	胸痛	縦隔甲状腺腫
洞結節不全症候群	洞不全症候群	前胸壁痛
結腸皮膚瘻	皮膚瘻	尿管膀胱移行部狭窄
患肢熱感	ほてり	予防接種後敗血症
両側腎膿瘍	腎膿瘍	乳腺腫瘍
右喉頭腫瘍	喉頭腫瘍	上腕骨ユーイング肉腫
潜血	顕微鏡的血尿	オクルーザルスプリント破損
細菌性脳動脈瘤破裂	脳動脈瘤破裂	コレステリン腫
右鼡径部皮下出血	皮下出血	角膜周囲充血
右下腿筋肉内出血	筋肉内血腫	乳房形成不全
痒感	そう痒	脳幹部海綿状血管腫
大動脈リンパ節転移	大動脈周囲リンパ節転移	斑状皮疹
心内血栓	心内血栓症	乳房微細石灰化
術後出血	後出血	老年性そう痒症
気分悪	悪心	成人Ｔ細胞白血病リンパ腫・慢性型
腰部脊椎管狭窄症	腰部脊柱管狭窄症	非感染性下痢
遠位弓部嚢状動脈瘤	動脈瘤	先天性肺動脈弁閉鎖不全症
左総腸骨動脈狭窄	総腸骨動脈狭窄	口唇挫傷
尿潜血遷延	顕微鏡的血尿	デンタルショック
夜間悪寒	悪寒	高口蓋
造骨性骨転移	骨転移癌	回腸憩室穿孔
腫瘍制御	腫瘍	急性肺性心
失調性構音障害	構音障害	詳細不明精神作用物質使用による急性精神・行動障害
右上腕骨頸部骨折	上腕骨頚部骨折	頻発月経
リンハ゜節腫大	リンパ節腫大	リンパ球性下垂体炎
皮疹拡大傾向	発疹	膝部血腫
依然浮腫	浮腫	大腿部脂肪肉腫
右足底部蜂窩織炎	足蜂巣炎	原発性希発月経
血栓閉塞型大動脈解離	早期血栓閉鎖型大動脈解離	毛様細胞性星細胞腫
急性期脳血管障害	脳血管障害	老人性皮膚萎縮症
朝方痰	喀痰	肉芽腫性鼻炎
進行性直腸癌	直腸癌	アデノイド扁桃炎
小腸型クローン病	小腸クローン病	非感染性急性外耳炎
軽度すりガラス影	胸部異常陰影	イズラン病
二次性血小板増多症	血小板増加症	出口鉗子分娩
胃膵嚢胞	膵のう胞	脳血管形成不全
最近浮腫	浮腫	脱毛症
右顔面疼痛	顔面痛	流行性多発関節炎
便失禁多量	便失禁	網膜静脈血栓症
労作時頻脈	頻脈症	植込型除細動器移植状態
両下肢結節性紅斑	結節性紅斑	ペースメーカ不全
重症胆管炎	胆管炎	肺動脈形成不全症
右側胸部痛	胸痛	頬部挫傷
右小指基節骨骨折	小指基節骨骨折	人工呼吸器関連肺炎
右足背腫脹	足背腫脹	カモガヤ花粉症
右上肢発赤	発赤	左上大静脈遺残
呂律のまわりにくさ	構音障害	多発性筋炎
アミオダロン誘発性甲状腺中毒症	薬剤性甲状腺機能障害	不機嫌
左胸部痛	胸痛	顔面皮膚上皮内癌
右大腿痛	大腿痛	蝶形骨悪性腫瘍
左下腿ＤＶＴ	下腿静脈血栓症	内転型痙攣性発声障害
動悸等症状	動悸	慢性子宮内膜炎
紫斑	紫斑病	瓜実条虫症
致死性不整脈出現	不整脈	流産後卵管卵巣炎
顆粒膜細胞腫	卵巣顆粒膜細胞腫	頭部湿疹
一瞬痛み	疼痛	腹壁挫傷
意識障害患者	意識障害	寄生虫性虹彩のう胞
切迫早産腹緊	切迫早産	前額部第２度熱傷
難治性皮膚非定型抗酸菌症	非結核性抗酸菌症	放射線咽頭炎
頚部鈍痛	鈍痛	殿部有棘細胞癌
発赤範囲	発赤	胎向異常新生児
左腕腫脹	前腕腫脹	処置後筋骨格障害
右肺上葉陰影	胸部異常陰影	前大脳動脈解離
右上葉肺結節	結節性肺結核	顔面挫滅創
空腹時高血糖	高血糖症	死体腎移植後
右麻痺	片麻痺	胃重複癌
味覚変化	味覚障害	小腸重積症
器質化肺炎	特発性器質化肺炎	外顆偽関節症
浮腫悪化	浮腫	アルコール性脂肪肝
凝固異常症	血液凝固異常	老年性振戦
右側頭葉脳梗塞	脳梗塞	喉頭蓋裂
両側下顎骨折	下顎骨骨折	１型糖尿病性腎症第２期
左頭頂葉神経膠腫	頭頂葉神経膠腫	ローレンス・ムーン症候群
骨盤内多発リンパ節転移	骨盤内リンパ節転移	腸管ベーチェット病
直腸閉塞	直腸閉鎖	耳後部膿瘍
運動ニューロン病	運動ニューロン疾患	結核性痔瘻
肺犬糸状虫症	犬糸状虫症	新生児臍帯巻絡
軽度骨棘	骨棘	胸鎖関節炎
疲労感少	疲労感	潜水夫麻痺
多発性肝腫瘤	肝腫瘍	環指切創
意味性錯語	文意失語症	創部膿瘍
ｃｏａｒｓｅ　ｃｒａｃｋｌｅｓ	湿性ラ音	中指マレット指
緑色下痢便	下痢症	のう胞性腺増殖症
皮膚損傷リスク	皮膚損傷	多趾切断
左母指痛	母指痛	銀杏中毒
ＡＶブロック	房室ブロック	混合型脳性麻痺症候群
前縦隔ＬＮ転移	縦隔リンパ節転移	反復思考
間質性肺炎発症	間質性肺炎	連結冠過高
外側脱臼	脱臼	部分癒着胎盤
右環指基節骨骨折	環指基節骨骨折	肘挫滅創
左殿部疼痛	殿部痛	脊髄麻痺
両側錐体路障害	錐体路障害	脳卒中後片麻痺
両足しびれ	下肢しびれ	露出リンパ球症候群
膜性増殖性	膜性増殖性糸球体腎炎	眼周囲部挫傷
頻脈性心房粗動	心房粗動	１８ｑ欠失症候群
下肢血流障害	下肢血行障害	横隔膜損傷
左肺上葉大細胞癌	上葉肺大細胞癌	腹腔内腫瘤
結核性肋膜炎	結核性胸膜炎	前十字靱帯付着部剥離骨折
疼痛有	疼痛	大転子骨折
実質外腫瘤	腫瘤	重度知的障害・行動機能障害の言及なし
骨盤部リンパ節転移	骨盤内リンパ節転移	腸管ベーチェット病
左三叉神経帯状疱疹	三叉神経帯状疱疹	歯の対称捻転
間質性肺炎悪化	間質性肺炎	連結冠過高
仙骨部骨折	仙骨骨折	細気管支拡張症
重症低体温症	低体温	中大脳動脈血栓症
関節炎悪化	関節炎	仙腸関節弛緩
右尖足	尖足	頚部転移性腺癌
両手指浮腫	浮腫	外耳道癌
左主気管支狭窄	気管支狭窄症	開放性多発性骨盤内臓器損傷
浸潤癌化	癌	反射性瞳孔強直
就寝後呼吸困難	呼吸困難	新生児筋無力症
仮性膵嚢胞	仮性膵のう胞	萎縮性声帯炎
右肺上葉癌	上葉肺癌	子宮損傷・骨盤腔に達する開放創合併なし
訪室時疼痛	疼痛	びまん性汎細気管支炎
膠原病様症状	膠原病	門脈圧亢進症
軽度黄染	黄疸	横行結腸憩室
転移性膵癌	膵癌	示指悪性黒色腫
除皮質硬直様	除皮質硬直	尺側手根屈筋腱損傷
間歇跛行	間欠性跛行	心炎
動脈瘤コイル塞栓術	動脈瘤	ファンコニ貧血
紅斑散在	紅斑症	急性小脳性失調症
右膝疼痛	膝関節痛	人工早産
食思不振傾向	食欲不振	１型糖尿病性皮膚障害
皮内腫瘍	腫瘍	腎欠損症
左前床突起部髄膜腫	髄膜腫	急性眼窩炎
右脳梗塞	脳梗塞	ＸＸＸ症候群
軽度腹部痛	腹痛症	頚部滑膜肉腫
多発毛細血管拡張	オスラー病	２型糖尿病性腎症第３期
不整脈誘発	不整脈	流産後卵管卵巣炎
左肺動脈ＰＥ	肺動脈血栓塞栓症	陰茎挫滅傷
胃潰瘍再発	胃潰瘍瘢痕	感冒性胃腸炎
境界域精神発達遅滞	知的障害	電解質平衡異常
胆石膵炎	胆石性膵炎	顔面蜂巣炎
右腕頭動脈瘤	腕頭動脈瘤	喘鳴
外陰部ｐａｇｅｔ癌	外陰部パジェット病	壊死潰瘍
リウマチ様症状	関節リウマチ	仙骨部奇形
肺癌性リンパ管症	癌性リンパ管症	新生児の脳易刺激性
左上腕骨顆部骨折	上腕骨顆部骨折	小腸型ヒルシュスプルング病
骨盤位妊娠	骨盤位	薬物性結膜炎
大腿骨骨折後	大腿骨骨折	壊死性腸炎
左椎間孔狭窄	結合組織性椎間孔狭窄症	軸椎横突起骨折
前立腺軽度腫大	前立腺肥大症	外傷性横隔膜ヘルニア
下顎腫脹	下顎部腫脹	初老期精神病
鼻中隔弯曲	鼻中隔弯曲症	持続性心室頻拍
大腸憩室症	多発性大腸憩室症	子宮腫瘤
逆流性食道炎無	逆流性食道炎	糖尿病性腎硬化症
致死性偽膜性腸炎	偽膜性腸炎	頭蓋内膿瘍
眼窩蜂窩織炎	眼窩蜂巣炎	早期先天梅毒性喉頭炎
排尿後痛	排尿痛	声帯結節症
右腹痛	腹痛症	下肢神経損傷
嚥下耳痛	耳痛症	インフルエンザ性喉頭炎
茶色出血	出血	主婦湿疹
左下葉扁平上皮癌	下葉肺扁平上皮癌	急性冠症候群
右腎梗塞	腎梗塞	慢性貧血
原発性ヘモクロマトーシス	ヘモクロマトーシス	処女膜強靱
右前頭葉膠芽腫	前頭葉膠芽腫	後天性脳動静脈瘻
急性水頭症	水頭症	悪性縦隔腫瘍
活動性肺結核所見	活動性肺結核	足舟状骨ケーラー病
右眼白内障	白内障	先天性のう胞性腺腫様形成異常
本日胸痛	胸痛	縦隔甲状腺腫
直腸膀膀胱窩	直腸膀胱瘻	多発性腹腔内臓器損傷
頚部結核性リンパ節炎	結核性リンパ節炎	頭部皮下血腫
左橈骨遠位骨折	橈骨遠位端骨折	横行結腸ポリープ
逆行性Ｐ波	心電図異常	趾神経損傷
しびれない	しびれ感	中脳水道先天異常
臀部圧痛	圧痛	母指球部痛
咽頭血腫	咽頭部血腫	鎖肛
膀胱癌再発	膀胱癌	手舟状骨不顕性骨折
多発皮下転移	皮下腫瘍	大腿骨遠位骨端線離開
両側肺動脈血栓塞栓症	肺動脈血栓塞栓症	急性歯髄炎
副鼻腔病変	副鼻	全身痙攣発作
安静時呼吸苦	呼吸困難	新生児筋無力症
左胸膜播種	胸膜播種	脛骨顆剥離骨折
陰嚢疼痛	陰のう痛	ステノトロフォモナス・マルトフィリア肺炎
上眼瞼腫脹	眼瞼浮腫	精のう腺発育不全
右下肢複雑骨折	開放骨折	腰椎椎体骨折
可動性良好腫瘤	腫瘤	大腿部外傷性骨化性筋炎
両頬部発赤	発赤	左上大静脈遺残
感染性肝嚢胞	肝のう胞	糖原病１ｂ型
左鼡径部腫脹	鼡径部腫脹	予防接種後感染症
突然呼吸困難	呼吸困難	硬化性卵巣
皮下出血斑	皮下出血	上下肢リンパ浮腫
右下腿骨髄炎	大腿骨骨髄炎	乳房擦過創
平行機能障害	平衡異常	心臓脂肪腫
元々杖歩行	歩行障害	母指剥皮創
両下肢腫脹	下肢腫脹	嗅神経腫瘍
左傍矢状洞髄膜腫	傍矢状洞髄膜腫	眼角有棘細胞癌
限局性皮膚硬化型全身性強皮症	全身性強皮症	血液ガス値異常
毎回失禁	尿失禁症	網膜静脈血栓症
右小脳腫瘍	小脳腫瘍	クレチン病
続発性サルコペニア	サルコペニア	解離性感覚障害
非医原性左尿管狭窄	尿管狭窄	橋中心髄鞘崩壊症
下腿血腫	血腫	鼻部開放創
逆流性膀胱炎	膀胱尿管逆流	核黄疸ＩＩＩ期
覚醒時疼痛	疼痛	モンドール病
左大転子部発赤	発赤	左上大静脈遺残
卵巣原発腫瘍	卵巣腫瘍	スフィンゴリピドーシス
リンパ腫再発	悪性リンパ腫	腰椎椎間板炎
重度運動障害性構音障害	構音障害	喉頭閉塞
右肩周囲炎	肩周囲炎	膀胱損傷
軽度動悸	動悸	慢性子宮内膜炎
左ポスナーシュロスマン症候群	ポスナーシュロスマン症候群	歯髄壊疽
液体貯留	体液貯留	肩甲腓骨型脊髄性筋萎縮症
低張性低ナトリウム血症	低ナトリウム血症	弓部大動脈瘤
癌性胸腹膜炎	癌性腹膜炎	回盲部腸重積症
心臓内腫瘍	心臓腫瘍	大腿神経損傷
左坐骨神経麻痺	坐骨神経麻痺	麻痺性眼瞼下垂症
リステリア髄膜脳炎	リステリア性髄膜脳炎	先天性上大静脈狭窄症
点圧痛	圧痛	上腕部腫脹
帯状疱疹ウイルス脳炎	帯状疱疹性脳炎	不顕性骨折
齲蝕	う蝕	肺腫瘤陰影
腎性急性腎障害	腎障害	老人性関節炎
喉頭嚢胞	喉頭のう胞	意義不明の単クローン性免疫グロブリン血症
甲状腺乳頭腺癌	甲状腺乳頭癌	腰椎骨髄炎
左上下肢しびれ	半身しびれ	耳介挫滅創
心筋傷害	心筋疾患	知的障害と常同運動に関連した過動性障害
圧迫性骨折	圧迫骨折	母指屈筋腱癒着
胆嚢胆石	胆泥	肝損傷
縱隔リンパ節転移	縦隔リンパ節転移	ＭＲＣＮＳ敗血症
悪性細胞	癌	胎児胸水
Ｌｉｓｔｅｒｉａ　ｍｏｎｏｃｙｔｏｇｅｎｅｓ敗血症	敗血症	術後低蛋白血症
パニック症侯群	パニック障害	高インスリン血症
アレルギー性肺アスペルギルス症	アレルギー性気管支肺アスペルギルス症	脳ヘルニア
左下肢原発性リンパ浮腫	リンパ浮腫	胆管癒着
呼気時喘鳴	喘鳴	円板状外側半月板
落ち着かない	多動性障害	有痛性拘縮
苦悶症状	胸内苦悶	腰部ボーエン病
トルーソー症候群	トルソー症候群	中毒性大腸炎
全身浮腫不変	全身性浮腫	手関節部裂創
左側頭円蓋部髄膜腫	円蓋部髄膜腫	抗痙攣薬副作用
周術期喘息発作	気管支喘息発作	上皮内癌
薬剤性副腎不全	副腎皮質機能低下症	遺残性頚動脈脳底動脈吻合
乳がん	乳癌	高トリグリセライド血症
巣状分節状糸球体硬化症	巣状糸球体硬化症	転移性脳腫瘍
口腔乾燥感	口腔乾燥症	膝蓋骨骨髄炎
右手関節尺側部痛	手関節痛	脂腺腫
右上顎洞真菌症	上顎洞炎	デスモイド
鮮血便	血便	殿部血管肉腫
心配症	心配	匐行性角膜潰瘍
アシドーシス進行	アシドーシス	大腿脂肪腫
右足滑液包炎	滑液包炎	角膜疾患
第５胸椎転移	胸椎転移	外痔びらん
表出性言語発達遅滞	言語発達遅滞	回腸憩室症
発作性心房細動既往	発作性心房細動	頭皮開放創
左リウマチ性膝関節症	関節リウマチ・膝関節	先天性外耳道狭窄症
左大腿部痛	大腿痛	肩部筋痛
隆起性病変	胃ポリープ症	歯根弯曲
腫瘤状構造	腫瘤	足関節偽痛風
